A_known,A_learning,A_skill,A_streak,B_known,B_learning,B_skill,B_streak,label
10,8,1,81,1,11,1,60,0
6,9,2,39,9,6,3,50,1
8,5,1,42,6,11,3,38,0
10,2,2,43,11,7,1,32,0
9,6,3,67,9,6,2,98,1
11,1,1,34,1,6,3,69,0
11,5,1,63,11,5,2,49,1
2,8,2,62,8,2,2,79,1
5,4,3,88,2,5,2,33,0
5,2,3,71,5,7,3,80,0
1,7,1,15,8,6,2,31,0
6,10,1,43,7,1,2,4,0
4,7,2,38,7,4,2,24,1
2,4,2,98,2,4,2,56,1
5,9,1,10,1,9,3,78,0
10,1,2,60,1,10,2,2,1
2,7,2,37,2,7,2,89,1
11,3,1,14,5,6,3,75,0
4,7,3,75,7,4,2,24,1
1,8,2,50,8,1,1,84,1
6,9,3,90,6,9,1,65,1
4,6,3,98,11,10,3,71,0
3,4,2,67,6,8,2,61,0
2,4,2,56,9,4,2,94,0
10,1,1,34,10,1,2,60,1
6,10,3,85,5,8,3,39,0
3,9,2,11,5,3,2,19,0
8,9,3,31,7,10,1,82,0
6,3,1,64,3,11,2,22,0
4,7,1,47,4,7,3,92,1
9,3,3,77,9,6,2,31,0
2,11,3,87,2,11,2,69,1
10,5,3,85,10,3,2,46,0
6,9,1,13,10,9,3,31,0
2,6,2,6,6,2,1,69,1
1,10,3,32,8,9,3,31,0
1,3,2,19,1,9,3,29,0
8,2,1,82,3,8,2,66,0
4,8,3,13,4,5,2,48,0
11,7,3,83,6,5,3,90,0
6,3,1,96,3,6,3,46,1
7,11,1,40,11,7,3,59,1
6,2,1,69,6,2,3,81,1
3,5,2,47,9,3,3,1,0
9,5,3,17,9,5,3,27,1
2,10,2,1,6,5,1,16,0
10,8,2,90,10,7,3,30,0
9,5,3,84,5,9,2,35,1
2,4,3,79,4,2,2,72,1
7,5,3,100,11,5,2,89,0
4,5,3,31,9,6,3,87,0
10,6,3,25,6,10,2,64,1
8,6,2,85,8,6,2,53,1
8,2,1,75,8,2,1,40,1
10,1,1,78,7,1,3,70,0
10,2,2,10,6,8,1,21,0
11,8,1,57,11,1,1,91,0
11,8,2,15,5,3,2,47,0
1,3,3,49,5,2,1,62,0
11,6,1,96,11,6,2,66,1
5,6,1,98,10,7,1,52,0
9,5,2,87,6,4,1,51,0
5,2,2,26,2,5,2,76,1
6,4,2,34,11,1,1,89,0
7,11,3,62,3,10,3,26,0
11,4,3,40,2,4,2,56,0
4,5,2,48,8,5,2,41,0
10,9,3,47,9,6,1,13,0
11,1,1,34,5,2,1,70,0
2,3,2,31,1,5,3,2,0
1,2,3,21,3,1,3,65,0
11,9,2,58,9,10,1,25,0
8,6,2,85,11,9,3,62,0
6,7,2,24,7,2,2,64,0
10,6,1,86,6,10,1,43,1
10,11,3,90,10,11,1,24,1
11,3,1,14,3,11,2,99,1
6,1,1,25,10,3,3,49,0
5,2,1,45,2,5,3,77,1
1,11,1,43,7,10,1,53,0
4,3,1,5,8,5,2,89,0
7,1,1,30,4,6,3,3,0
3,9,1,7,1,9,3,69,0
8,6,1,65,5,9,1,86,0
11,8,2,19,9,10,1,25,0
7,9,2,30,9,7,3,91,1
11,2,1,93,11,2,2,39,1
4,11,1,67,11,8,1,57,0
9,10,3,65,11,2,2,72,0
1,3,1,54,3,1,1,82,1
6,1,2,44,10,11,3,90,0
11,5,3,58,10,9,2,13,0
10,7,1,52,8,9,3,33,0
6,4,1,51,6,4,2,86,1
9,8,3,60,8,9,1,60,1
8,1,3,91,9,10,1,25,0
1,11,1,75,1,11,3,92,1
5,1,2,37,5,1,3,44,1
1,5,2,70,9,5,2,87,0
11,8,3,77,1,11,1,75,0
1,4,1,54,4,1,2,65,1
4,7,1,76,7,6,1,86,0
2,4,2,98,1,6,2,89,0
9,3,1,35,9,3,2,32,1
2,7,2,78,7,1,2,90,0
4,2,2,63,4,2,2,72,1
6,1,1,85,3,4,2,29,0
5,1,3,89,1,5,3,80,1
2,6,2,13,8,6,2,53,0
9,2,1,22,4,5,2,48,0
11,4,1,74,11,4,1,22,1
3,2,3,13,9,2,2,36,0
3,2,3,13,2,3,1,96,1
8,10,3,16,11,6,2,21,0
2,6,3,71,9,4,3,71,0
5,8,2,30,11,2,3,40,0
1,10,2,90,8,9,1,5,0
5,6,2,57,2,10,3,89,0
8,3,1,21,5,8,3,74,0
10,11,1,24,11,10,3,66,1
2,1,3,12,2,1,3,47,1
2,10,2,1,4,7,3,75,0
3,8,3,18,5,8,1,84,0
8,1,3,100,9,10,2,75,0
6,5,1,30,5,6,2,57,1
7,8,3,42,7,8,1,58,1
1,6,3,80,6,1,1,25,1
9,3,2,12,8,6,2,53,0
8,10,2,67,10,8,1,6,1
11,7,3,59,7,11,1,87,1
11,7,3,85,7,11,3,84,1
2,11,3,29,11,2,1,91,1
2,3,2,75,9,6,2,88,0
9,6,2,98,6,9,2,39,1
7,4,2,39,10,11,3,80,0
2,10,2,2,4,2,2,72,0
4,6,1,57,1,6,3,80,0
2,6,2,23,3,7,1,14,0
8,6,3,17,6,8,1,21,1
10,3,2,73,8,11,3,91,0
6,9,3,90,1,6,2,75,0
2,5,2,76,4,1,2,28,0
4,1,2,65,4,1,1,38,1
1,11,1,49,1,11,1,32,1
9,6,1,56,6,5,3,44,0
8,11,2,69,8,7,1,57,0
11,7,3,85,7,5,3,75,0
6,10,1,43,11,3,3,7,0
3,2,2,50,3,2,2,52,1
8,7,1,57,7,8,1,8,1
6,3,2,63,6,2,2,59,0
1,2,2,39,11,4,3,87,0
10,4,1,79,3,8,1,2,0
2,7,2,37,9,2,1,22,0
11,2,3,5,7,10,1,83,0
3,5,2,17,11,6,2,21,0
6,5,3,90,10,1,1,34,0
9,3,3,26,3,9,2,11,1
1,7,1,6,7,1,2,4,1
7,1,2,4,7,1,2,90,1
9,11,1,9,11,9,3,2,1
2,7,1,100,2,7,2,37,1
6,8,2,61,6,8,3,29,1
11,5,1,47,11,5,2,49,1
5,1,3,83,5,1,1,87,1
10,7,3,91,2,6,2,6,0
4,11,1,94,4,11,3,47,1
10,8,2,29,8,10,1,19,1
5,3,1,48,5,8,3,81,0
7,2,2,64,2,7,3,7,1
5,2,2,28,6,11,3,38,0
8,6,3,59,8,6,1,65,1
2,5,3,77,2,5,2,64,1
5,2,2,28,6,2,2,59,0
5,3,2,30,5,3,1,42,1
1,5,3,80,4,6,2,20,0
2,3,3,12,2,3,2,31,1
2,10,3,93,11,2,2,83,0
9,10,1,25,10,9,3,66,1
4,10,2,80,4,10,3,72,1
9,6,3,95,7,8,3,68,0
5,7,3,9,3,2,2,95,0
6,2,2,28,3,2,2,50,0
10,2,1,54,10,9,3,66,0
2,3,1,96,8,6,2,40,0
3,7,3,7,4,7,3,75,0
7,1,3,70,11,3,1,14,0
8,6,2,53,4,7,2,38,0
11,9,3,2,2,4,2,64,0
7,9,2,57,5,7,3,41,0
2,6,2,77,6,8,2,61,0
4,1,1,86,6,9,3,46,0
7,2,3,82,11,6,2,66,0
6,3,2,14,3,4,1,23,0
10,5,2,68,1,9,1,81,0
1,3,1,54,3,1,1,93,1
9,8,3,60,3,7,2,14,0
1,10,3,12,4,11,1,12,0
2,4,2,56,4,8,3,13,0
6,4,1,79,1,3,1,12,0
2,6,3,36,8,2,1,40,0
10,5,3,85,2,11,2,61,0
9,2,2,12,7,6,3,92,0
9,10,3,84,4,10,1,15,0
5,4,1,74,5,4,3,10,1
9,6,2,43,6,2,3,40,0
2,4,3,88,4,8,2,29,0
5,3,2,30,5,3,2,2,1
11,8,3,51,11,8,3,77,1
1,9,3,58,3,9,2,11,0
7,11,3,84,7,4,2,5,0
1,11,2,91,11,1,1,89,1
1,6,3,69,6,1,2,44,1
9,6,2,31,11,9,1,68,0
2,1,2,6,2,7,3,13,0
3,11,2,22,11,3,3,36,1
8,1,2,7,1,8,1,1,1
2,6,3,71,2,4,2,70,0
7,3,1,69,3,7,1,93,1
11,2,3,5,8,6,3,14,0
3,1,1,82,5,8,1,69,0
2,6,3,76,8,1,3,93,0
5,7,2,27,5,7,3,74,1
7,1,2,40,8,3,3,35,0
2,11,1,90,11,2,2,39,1
8,11,1,46,9,4,2,80,0
8,2,1,82,9,5,1,29,0
10,6,1,86,5,10,3,100,0
10,9,3,47,5,8,1,69,0
4,2,2,72,2,8,2,26,0
7,5,1,66,4,11,2,74,0
3,2,2,95,5,3,2,2,0
9,3,3,26,11,7,3,84,0
9,10,3,84,11,8,3,77,0
4,7,1,47,2,3,2,31,0
1,8,1,1,1,8,1,10,1
4,7,2,38,7,4,3,52,1
6,7,3,31,7,6,1,46,1
4,3,1,78,4,3,1,8,1
10,7,1,16,10,7,1,79,1
4,7,3,96,11,5,2,49,0
2,1,2,6,5,2,1,70,0
1,8,1,22,8,1,3,12,1
1,4,3,72,7,11,3,62,0
5,6,2,23,7,2,1,48,0
8,9,1,57,7,8,1,5,0
4,5,2,5,11,8,1,19,0
7,10,1,68,7,10,1,81,1
7,11,3,62,11,7,2,53,1
7,4,2,39,4,11,1,94,0
10,2,2,10,5,1,2,37,0
11,5,3,9,2,11,1,90,0
10,9,2,72,10,3,2,46,0
1,5,1,68,5,1,1,35,1
4,5,2,11,5,4,3,88,1
8,3,1,14,11,1,3,31,0
11,10,3,71,7,10,1,68,0
7,10,1,81,9,8,1,5,0
3,9,1,13,9,6,3,50,0
1,3,2,4,4,8,2,69,0
5,8,3,10,11,5,1,63,0
7,4,2,5,9,7,1,88,0
9,2,2,36,2,9,2,47,1
1,7,3,95,7,1,2,90,1
9,2,3,31,8,1,1,80,0
6,2,2,28,7,4,2,9,0
8,10,2,67,2,5,1,65,0
4,7,3,96,11,2,3,21,0
10,8,1,82,10,8,2,87,1
11,8,2,17,5,7,3,41,0
8,9,1,5,9,6,2,98,0
4,6,3,46,6,4,2,34,1
6,8,2,61,3,6,1,88,0
4,1,2,49,4,1,1,86,1
9,2,1,22,10,1,1,78,0
7,8,3,42,7,2,2,11,0
7,1,1,30,2,5,1,20,0
5,10,3,100,1,9,1,93,0
4,3,1,5,3,4,2,67,1
6,5,3,90,9,6,3,87,0
9,3,2,12,4,11,1,12,0
5,9,2,35,5,9,1,86,1
8,5,2,66,5,6,2,23,0
9,5,3,31,9,5,3,84,1
6,10,3,85,6,10,1,83,1
1,9,3,24,9,5,1,22,0
9,11,2,35,6,9,1,13,0
7,4,2,39,1,11,2,30,0
11,4,1,74,11,10,1,19,0
10,7,1,16,10,7,3,40,1
1,5,2,1,5,1,1,5,1
11,1,3,31,4,10,1,15,0
1,7,1,83,7,1,1,6,1
8,11,1,46,1,11,1,75,0
7,4,1,3,7,4,2,9,1
2,1,3,47,4,10,2,71,0
7,11,1,40,9,3,2,12,0
5,1,1,50,1,5,3,68,1
9,11,2,35,11,9,3,62,1
2,5,2,64,5,2,1,62,1
5,9,1,10,9,5,3,17,1
9,7,3,91,7,9,1,58,1
7,8,1,5,2,1,2,6,0
7,8,1,58,8,7,3,41,1
9,5,1,49,11,8,2,17,0
5,9,1,86,1,9,3,24,0
1,4,2,83,6,8,2,61,0
2,10,2,51,2,10,2,89,1
7,10,1,83,8,11,1,77,0
4,1,2,65,5,6,3,75,0
3,1,3,65,3,6,2,75,0
4,9,3,98,9,2,3,31,0
11,10,2,55,8,9,1,65,0
6,4,3,46,3,8,2,96,0
2,1,3,26,9,6,1,56,0
2,6,1,2,6,1,1,85,0
6,8,1,21,4,11,1,43,0
9,8,3,60,5,10,1,69,0
6,2,2,15,2,6,1,61,1
8,11,2,52,11,8,1,57,1
1,3,2,2,3,1,3,65,1
7,4,1,20,6,7,1,72,0
1,4,1,57,10,3,2,73,0
5,6,1,98,6,5,1,30,1
4,10,1,55,4,9,3,98,0
9,8,1,5,3,9,1,71,0
5,8,3,91,11,3,2,35,0
1,5,2,70,5,1,3,89,1
6,2,2,59,5,8,2,54,0
7,8,3,100,2,4,1,91,0
5,8,3,70,2,5,2,33,0
4,11,2,18,9,10,3,65,0
1,9,1,93,10,9,2,72,0
1,10,2,1,1,10,3,32,1
9,2,2,61,9,6,1,13,0
8,2,1,40,2,8,1,48,1
10,7,3,97,4,6,1,47,0
6,5,3,44,5,6,2,57,1
8,5,2,66,6,4,1,65,0
5,3,2,47,3,5,2,47,1
10,7,3,29,10,7,3,97,1
10,5,3,47,2,10,2,1,0
11,1,1,28,3,9,2,11,0
5,2,2,28,5,2,1,62,1
5,11,1,90,5,11,1,34,1
9,3,1,67,9,3,1,35,1
5,3,2,91,5,3,1,48,1
2,6,1,2,4,5,2,48,0
9,5,1,70,6,11,3,38,0
9,6,1,13,6,9,1,35,1
5,2,3,71,7,9,1,27,0
4,2,3,41,8,2,1,74,0
8,4,1,24,4,8,3,13,1
11,2,1,91,9,8,1,56,0
11,8,2,15,7,10,2,7,0
1,7,1,15,7,1,2,4,1
10,5,2,68,5,2,3,69,0
10,4,1,79,10,4,3,61,1
3,8,3,76,7,5,1,66,0
3,7,3,7,11,10,1,4,0
3,4,3,47,4,2,2,72,0
2,9,2,47,10,8,2,87,0
4,1,2,13,7,5,1,66,0
4,1,3,44,11,3,2,35,0
9,10,1,25,11,6,2,18,0
3,9,2,11,3,2,3,13,0
8,5,1,28,10,4,1,79,0
7,6,1,86,7,6,1,15,1
8,1,3,52,11,9,1,68,0
3,10,3,74,6,10,1,99,0
2,10,2,2,11,2,1,91,0
9,11,3,93,8,7,2,4,0
9,6,1,56,4,5,3,85,0
4,3,3,9,4,3,1,8,1
11,1,3,73,11,1,3,7,1
5,8,2,54,9,5,1,22,0
2,4,2,37,2,4,2,56,1
5,1,1,50,6,7,1,60,0
5,1,2,37,7,9,2,60,0
8,1,3,93,10,7,1,86,0
8,10,2,94,7,8,1,5,0
6,5,3,44,9,2,1,48,0
8,6,3,17,7,5,3,75,0
5,6,2,23,9,5,3,84,0
5,3,2,20,4,6,1,47,0
4,6,1,57,4,6,3,98,1
4,3,1,5,6,7,1,26,0
2,7,2,37,6,8,2,45,0
3,9,3,68,10,8,2,65,0
10,9,3,66,9,10,2,75,1
7,8,2,27,7,8,1,28,1
11,1,1,70,11,1,3,23,1
1,2,3,21,2,11,2,97,0
6,1,2,46,2,6,2,13,0
5,11,3,27,3,10,1,5,0
1,8,1,94,1,8,2,50,1
6,8,2,11,6,8,1,92,1
9,11,3,81,2,11,2,62,0
6,9,1,13,6,9,2,39,1
8,10,3,73,7,11,1,87,0
8,1,3,91,5,3,3,10,0
11,6,1,96,6,11,3,46,1
9,6,2,31,2,3,3,21,0
5,1,2,37,1,3,2,19,0
7,10,1,83,5,4,1,7,0
3,7,1,58,10,6,2,79,0
11,1,1,89,7,10,2,94,0
11,8,3,51,7,8,1,58,0
1,7,1,8,10,6,2,91,0
3,8,3,70,6,3,1,74,0
8,9,3,51,4,10,1,55,0
6,9,1,13,1,8,1,1,0
2,9,2,31,9,2,1,67,1
6,3,2,63,6,9,1,65,0
4,8,3,51,2,9,3,81,0
11,6,2,18,8,5,2,33,0
4,1,2,49,1,8,1,22,0
7,6,3,92,1,9,3,69,0
7,9,2,57,7,9,1,13,1
7,3,2,82,3,7,1,90,1
3,5,3,95,5,3,1,91,1
9,10,2,75,9,10,3,84,1
9,3,1,67,3,9,1,13,1
4,1,3,44,4,1,1,62,1
10,8,1,63,8,10,2,6,1
3,7,2,64,11,1,3,31,0
11,6,2,18,5,6,2,57,0
5,4,1,90,4,5,3,31,1
10,4,2,83,10,8,1,81,0
4,1,1,62,4,1,2,65,1
8,10,2,67,4,1,3,44,0
7,11,3,46,4,6,1,98,0
11,1,3,73,11,1,3,23,1
9,10,2,28,5,3,1,37,0
5,4,1,7,9,6,1,88,0
2,6,1,98,6,2,2,59,1
9,11,3,93,9,11,3,79,1
11,9,3,8,11,9,1,19,1
7,10,1,68,1,10,3,20,0
2,7,1,100,1,9,1,25,0
7,8,2,27,9,8,1,5,0
2,7,2,37,7,2,2,11,1
1,3,2,19,7,2,3,82,0
10,5,2,40,5,10,3,100,1
1,4,1,6,9,3,3,77,0
1,4,2,83,1,4,1,35,1
9,6,1,67,9,6,3,50,1
9,5,1,49,2,4,2,64,0
6,7,2,26,10,3,3,42,0
4,9,3,80,9,2,1,48,0
4,1,1,38,10,9,1,68,0
5,2,3,69,2,5,1,65,1
3,8,3,18,11,5,1,63,0
9,11,3,74,7,8,2,65,0
5,3,1,11,7,9,1,27,0
2,6,2,13,2,6,1,98,1
10,2,1,88,2,10,2,2,1
9,7,1,40,6,7,2,89,0
1,7,3,95,11,2,2,63,0
7,2,2,11,7,2,3,93,1
3,10,1,5,5,7,3,9,0
7,1,2,90,10,4,2,83,0
9,10,2,75,10,1,2,46,0
5,7,3,74,6,3,1,74,0
11,6,2,21,10,9,3,25,0
10,1,1,78,10,1,1,59,1
4,9,3,80,2,3,3,21,0
1,7,1,15,2,10,3,89,0
11,9,1,68,9,11,1,65,1
4,8,3,51,10,6,1,9,0
11,3,2,47,3,11,3,16,1
11,10,1,4,10,11,3,43,1
1,11,1,49,11,9,1,19,0
4,9,3,98,8,4,1,24,0
3,8,3,70,8,3,2,28,1
10,1,1,59,10,1,1,34,1
9,11,3,74,1,11,2,75,0
5,8,2,30,10,1,2,46,0
10,6,2,91,7,1,2,90,0
1,3,2,41,1,3,3,49,1
2,4,2,28,2,4,2,56,1
1,7,2,46,2,10,2,1,0
8,9,1,100,9,8,1,45,1
6,2,2,15,6,2,3,40,1
7,4,1,14,4,7,2,15,1
7,9,2,19,3,9,3,68,0
4,6,2,33,4,6,3,46,1
10,7,1,13,11,5,2,63,0
9,8,1,45,11,3,2,47,0
3,2,3,37,3,2,2,52,1
10,11,3,43,4,8,3,51,0
10,9,2,81,7,8,2,65,0
2,4,3,65,7,9,2,30,0
2,6,3,71,2,6,1,61,1
4,2,2,63,8,10,3,73,0
2,11,2,62,3,11,3,5,0
9,1,1,75,9,10,3,85,0
11,4,2,99,5,3,2,30,0
9,10,2,30,3,8,1,2,0
10,8,2,65,3,6,1,27,0
8,2,2,79,8,2,1,75,1
5,6,3,75,5,7,2,79,0
8,11,3,91,8,11,2,69,1
5,1,1,87,1,5,1,68,1
9,7,3,91,8,2,1,75,0
8,10,2,6,8,10,2,67,1
2,1,3,47,11,8,1,19,0
6,8,1,92,8,6,2,8,1
10,4,3,61,4,10,1,78,1
4,1,3,93,1,4,1,6,1
8,11,3,52,11,8,2,15,1
10,9,2,84,3,5,2,17,0
8,7,3,41,1,11,2,6,0
9,4,2,80,9,4,3,71,1
8,5,1,28,2,3,2,31,0
6,2,3,81,8,10,1,17,0
6,8,2,1,1,11,1,49,0
9,6,2,98,2,7,2,89,0
1,6,1,96,6,8,1,21,0
11,1,1,70,11,1,3,7,1
8,5,2,66,5,8,2,30,1
4,7,2,66,6,9,1,13,0
11,2,1,78,4,1,2,49,0
5,1,1,7,2,3,3,12,0
3,10,1,5,6,10,1,43,0
3,8,3,70,2,8,1,29,0
10,9,2,13,9,10,3,65,1
3,9,1,71,8,11,3,40,0
2,9,3,68,10,11,3,80,0
4,6,1,98,1,5,3,80,0
7,5,1,65,7,5,2,48,1
5,10,1,3,11,5,2,89,0
9,3,2,32,3,4,3,44,0
6,10,1,48,9,10,2,45,0
3,8,2,96,3,8,3,82,1
3,7,1,90,3,4,3,47,0
1,6,1,61,6,1,2,46,1
8,1,3,47,11,10,3,42,0
1,6,1,52,11,5,2,63,0
11,2,3,6,3,8,3,70,0
5,10,3,100,11,2,3,21,0
7,5,2,48,7,5,2,74,1
8,6,3,17,8,1,1,80,0
11,8,1,73,8,11,3,52,1
2,1,1,33,9,5,1,70,0
2,4,2,37,8,6,2,8,0
7,4,1,14,4,7,2,66,1
2,4,3,65,2,4,3,33,1
5,2,2,28,2,5,1,65,1
4,2,2,72,3,2,3,84,0
2,11,3,35,7,4,2,5,0
10,9,1,68,9,10,1,49,1
7,8,1,8,5,9,1,10,0
5,7,3,98,11,2,2,72,0
10,8,1,56,10,8,1,81,1
9,2,2,12,8,5,3,88,0
11,2,1,91,2,11,2,62,1
2,10,1,33,1,3,2,13,0
9,3,1,58,3,9,1,71,1
11,7,3,5,9,1,2,10,0
2,11,1,4,2,11,3,87,1
5,4,1,90,10,6,2,79,0
4,3,1,8,3,4,2,29,1
8,3,2,28,1,3,3,69,0
8,5,1,50,8,5,2,33,1
6,10,2,10,3,1,1,93,0
11,9,3,62,11,9,1,68,1
11,1,3,23,3,6,1,88,0
4,1,1,86,4,1,1,62,1
11,8,3,77,7,9,2,57,0
9,8,1,56,11,2,3,21,0
1,10,2,70,1,10,3,20,1
5,2,1,62,10,3,3,42,0
11,9,2,58,11,9,2,76,1
1,9,3,82,2,7,3,32,0
3,9,1,13,6,2,2,15,0
3,4,1,44,11,1,3,23,0
10,11,3,25,8,10,3,9,0
4,6,3,3,4,6,3,98,1
6,9,2,13,7,6,3,92,0
9,6,2,88,2,4,1,91,0
8,6,2,31,6,8,2,11,1
6,5,2,60,6,5,2,33,1
2,4,3,79,6,10,2,79,0
9,5,2,45,11,7,3,85,0
2,1,3,26,7,3,1,69,0
1,6,3,80,9,6,3,67,0
1,2,2,39,8,6,3,59,0
7,8,1,5,7,8,2,56,1
11,3,2,47,3,11,2,22,1
4,7,2,38,4,7,3,92,1
2,7,3,32,8,6,1,53,0
4,10,1,15,8,9,3,51,0
9,10,3,65,9,10,2,28,1
4,8,3,51,4,8,2,82,1
1,3,1,54,4,7,1,47,0
2,3,3,21,2,3,3,12,1
3,1,3,65,8,6,2,31,0
9,2,1,71,9,2,1,98,1
4,7,2,15,6,4,3,46,0
5,1,1,7,1,5,3,2,1
11,3,2,35,4,11,1,94,0
2,10,2,1,2,6,1,98,0
11,1,1,91,1,11,3,92,1
5,8,3,10,2,4,3,65,0
4,2,1,57,4,2,2,72,1
4,5,1,91,4,10,2,80,0
10,8,3,33,10,8,1,82,1
9,1,2,69,9,1,1,65,1
11,2,1,52,11,2,1,26,1
9,5,1,22,9,4,2,90,0
9,10,1,97,11,7,3,84,0
7,8,2,56,8,1,2,28,0
4,9,3,94,6,7,2,88,0
6,10,1,99,6,10,2,10,1
10,8,2,90,10,7,3,40,0
11,6,1,23,11,6,2,66,1
4,1,3,44,3,2,3,14,0
4,6,2,33,7,9,1,58,0
2,4,2,37,2,4,2,28,1
11,8,3,51,11,8,1,73,1
10,1,1,38,9,4,3,59,0
10,11,3,80,11,10,3,66,1
11,6,2,18,11,10,1,4,0
6,1,1,25,11,3,1,14,0
4,9,3,98,7,9,1,84,0
4,8,1,45,4,8,1,69,1
8,1,3,52,9,5,3,27,0
7,6,1,46,9,8,1,79,0
8,6,2,8,11,7,3,84,0
11,3,1,7,3,11,3,16,1
2,4,1,91,4,2,3,45,1
10,1,1,59,10,1,1,38,1
1,11,2,30,11,1,3,7,1
8,9,1,60,9,8,1,45,1
9,5,2,45,9,5,1,70,1
8,6,1,65,2,1,3,27,0
8,11,3,52,6,11,3,74,0
10,7,1,86,7,10,1,82,1
5,7,3,80,4,5,3,31,0
11,7,3,73,1,8,1,10,0
1,11,2,91,11,1,3,70,1
8,2,1,40,2,4,3,79,0
11,3,1,14,1,8,1,22,0
3,10,1,5,8,1,3,12,0
10,8,1,81,10,8,2,65,1
9,10,3,65,10,9,3,66,1
10,11,3,25,9,1,2,35,0
8,10,3,16,4,10,1,55,0
9,6,2,98,2,4,2,98,0
1,8,1,94,6,2,2,15,0
10,8,1,63,8,10,1,8,1
11,2,2,39,3,6,2,75,0
6,3,3,24,1,7,1,52,0
8,5,1,28,3,5,2,22,0
5,3,2,20,1,9,1,5,0
6,8,2,1,1,11,1,49,0
10,7,3,40,7,10,1,83,1
5,1,2,37,5,1,1,87,1
7,8,3,100,4,1,3,44,0
5,1,2,37,5,7,2,79,0
9,4,2,90,5,8,2,54,0
11,1,1,34,3,6,1,15,0
5,8,3,91,8,5,1,42,1
11,3,3,4,3,11,2,22,1
5,8,3,91,2,1,1,33,0
4,11,2,74,11,8,1,73,0
11,3,3,7,5,1,2,37,0
9,8,1,56,9,8,1,45,1
8,2,1,75,8,3,2,68,0
2,4,2,83,8,11,2,69,0
6,4,1,79,11,9,3,2,0
11,1,3,76,5,11,3,60,0
2,7,1,100,2,7,2,78,1
4,1,2,49,3,2,3,13,0
7,2,2,4,2,7,3,32,1
5,10,1,69,6,4,1,65,0
4,8,1,35,4,8,3,51,1
9,7,1,58,3,8,1,11,0
8,10,1,8,10,8,2,65,1
9,10,3,65,4,5,3,10,0
4,1,3,26,1,10,2,70,0
8,10,3,73,7,8,3,42,0
7,8,3,100,7,8,1,58,1
3,2,3,13,9,8,1,5,0
8,5,2,89,8,5,1,42,1
7,10,1,81,2,9,2,31,0
6,1,2,44,10,8,3,33,0
1,11,2,6,11,1,1,34,1
1,7,1,52,1,3,1,70,0
9,11,2,35,1,7,1,15,0
6,1,3,93,1,6,1,81,1
5,9,1,86,9,5,3,31,1
5,2,1,3,11,10,2,91,0
5,1,1,7,5,1,3,89,1
1,11,1,49,8,7,3,41,0
9,2,1,71,5,10,1,69,0
2,5,2,76,2,5,1,20,1
7,5,3,100,3,10,1,5,0
11,3,1,14,4,5,3,31,0
1,5,3,2,4,10,1,78,0
4,10,2,80,4,10,2,71,1
5,2,1,3,5,4,3,10,0
10,8,2,87,6,7,1,72,0
5,6,2,89,6,5,1,16,1
5,3,2,19,4,10,3,72,0
2,8,2,62,8,2,1,51,1
6,2,2,15,2,8,1,29,0
6,3,2,77,4,6,3,98,0
2,7,3,78,2,7,3,83,1
1,8,1,22,9,6,3,87,0
9,2,1,48,7,4,1,14,0
6,3,1,29,3,6,1,27,1
11,2,3,5,1,8,1,10,0
11,2,1,26,2,11,3,87,1
4,2,2,99,4,6,3,3,0
10,8,1,82,11,2,2,63,0
4,11,1,85,6,7,1,26,0
6,3,1,4,3,6,1,88,1
2,7,2,78,2,7,3,38,1
2,10,1,97,10,2,3,68,1
1,11,2,75,11,1,1,91,1
3,6,1,27,3,7,1,58,0
4,1,1,86,2,6,2,77,0
7,10,1,53,7,5,2,31,0
11,1,3,7,1,11,2,6,1
11,2,1,52,2,11,2,97,1
11,10,1,19,1,3,2,13,0
4,5,2,48,4,5,2,5,1
2,10,2,1,4,6,1,98,0
5,3,2,30,3,2,2,95,0
4,8,2,82,7,9,2,60,0
5,2,3,71,10,2,1,54,0
10,1,1,80,2,11,2,61,0
6,1,3,93,8,4,1,3,0
2,4,2,37,4,3,3,9,0
5,10,1,3,8,6,3,17,0
7,3,3,4,7,3,1,69,1
10,11,1,24,11,10,2,91,1
7,9,1,27,11,4,2,99,0
9,1,2,35,6,3,1,74,0
10,7,1,16,9,8,1,5,0
10,9,3,25,9,11,3,93,0
7,4,2,9,5,4,3,10,0
9,7,3,91,5,8,3,81,0
4,5,3,85,10,6,2,91,0
10,3,3,49,11,2,1,91,0
7,4,1,3,1,3,2,13,0
2,9,3,39,6,9,2,13,0
5,1,2,38,7,9,1,27,0
11,9,2,58,8,6,2,85,0
6,4,2,86,9,1,2,69,0
4,1,3,33,5,4,2,69,0
11,9,3,8,11,9,3,2,1
1,11,1,32,10,11,3,43,0
8,1,2,8,1,8,1,94,1
4,10,1,78,4,10,1,15,1
4,1,3,44,4,1,3,93,1
3,6,3,46,1,2,2,73,0
11,3,3,4,3,11,3,5,1
7,2,2,4,9,5,1,43,0
7,8,3,42,10,6,2,91,0
1,4,1,6,4,1,3,26,1
7,6,1,15,7,6,3,92,1
10,3,2,56,1,6,2,69,0
10,4,1,79,4,10,3,7,1
2,10,3,93,3,10,3,26,0
2,4,2,37,2,4,2,28,1
4,2,1,57,9,2,1,98,0
10,5,1,84,7,3,3,4,0
4,7,3,75,4,7,1,72,1
10,3,2,56,3,10,3,16,1
2,4,2,56,5,9,2,40,0
8,1,3,47,1,8,2,6,1
5,3,2,20,5,3,1,91,1
